0
";2015-12-06 17:24;0;2;""@KinyanBoy done"";;@KinyanBoy;;""673508403159965696"";https://twitter.com/kabetes/status/673508403159965696        "
";2015-12-06 15:50;39;29;""Kenya does NOT belong to the Kenyatta family alone. I will stop sh150b public money being invested on a private farm as an industrial park."";;;;""673484552296337408"";https://twitter.com/kabetes/status/673484552296337408        "
";2015-12-06 15:09;38;20;""Why can't @UKenyatta use our said taxes to built the sh150b industrial park in Konza city that is gov't land instead of his Naivasha farm?"";;@UKenyatta;;""673474305456492544"";https://twitter.com/kabetes/status/673474305456492544        "
";2015-12-06 13:52;68;22;""How can Uhuru borrow additional sh150 billion meant for GoK to built a private industrial park on his private farm? pic.twitter.com/zybB6TAHdj"";;;;""673454994012643328"";https://twitter.com/kabetes/status/673454994012643328        "
";2015-12-06 13:47;34;19;""Confirmation of my Tweets about Uhuru borrowing $1b from Exim to built a SGR industrial park on his Naivasha farm. pic.twitter.com/vWzz401ptg"";;;;""673453724690436096"";https://twitter.com/kabetes/status/673453724690436096        "
";2015-12-06 13:39;21;9;""CS @H_Rotich has made numerous trips to QNB in Qatar at the expense of the taxpayer for the last 1.5years. What is cooking btwn QNB & GoK?"";;@H_Rotich;;""673451752906166272"";https://twitter.com/kabetes/status/673451752906166272        "
";2015-12-06 12:50;24;8;""Ex- Auditor General  that is stationed at OP has been tasked to sort out Treasury cooked figures and ensure that they reconcile."";;;;""673439315637223424"";https://twitter.com/kabetes/status/673439315637223424       "
";2015-12-06 12:23;11;2;""CS @H_Rotich and Thugge's explanation is not right otherwise numbers would reconcile. They should stop cooking figures!!"";;@H_Rotich;;""673432683159166976"";https://twitter.com/kabetes/status/673432683159166976        "
";2015-12-06 12:21;12;4;""If only sh95b was left to become domestic financing in 2014/15  where is the other sh46b then? It just shows that Thugge's figures are wrong"";;;;""673432123743817728"";https://twitter.com/kabetes/status/673432123743817728       "
";2015-12-06 12:18;10;0;""Sh174b was raised before June  2014. Sh53b went to pay debts  25b was used in FY2013/14. So only sh95b was left to become domestic financing"";;;;""673431277811445760"";https://twitter.com/kabetes/status/673431277811445760      "
";2015-12-06 12:14;13;3;""If sh140b of sh251b shown in the Budget & Debt of 2014/15 is from EUROBOND  how can that be when only 95b of 174b raised in 2013/14 was C/F?"";;;;""673430266950656000"";https://twitter.com/kabetes/status/673430266950656000       "
";2015-12-06 12:03;17;5;""How can PS Thugge say that sh251b domestic financing includes sh140b Eurobond money? He is sick. See FY2014/15 pic.twitter.com/Kca7OUWvRq"";;;;""673427462504783873"";https://twitter.com/kabetes/status/673427462504783873        "
";2015-12-06 11:53;18;8;""Criminal acts have no time limitation. We shall make sure that we prosecute all those involved in looting EUROBOND money in future."";;;;""673424893187330048"";https://twitter.com/kabetes/status/673424893187330048        "
";2015-12-06 11:47;15;12;""I am not interested in giving evidence to EACC so that it is used to cover-up theft of EUROBOND loans. I am really hurt by this heist."";;;;""673423592709873664"";https://twitter.com/kabetes/status/673423592709873664        "
";2015-12-06 11:45;22;15;""If EACC can guarantee me that they will arrest @UKenyatta at the end of EUROBOND investigation  then I will give them evidence."";;@UKenyatta;;""673422964696698880"";https://twitter.com/kabetes/status/673422964696698880       "
";2015-12-06 09:41;51;17;""If EACC cannot investigate Ruto on theft of KCAA land where WESTON hotel stands  yet I gave them evidence  how will they deal with EUROBOND?"";;;;""673391788414132224"";https://twitter.com/kabetes/status/673391788414132224      "
";2015-12-06 09:37;79;39;""If EACC cannot even prosecute 'ChickenGate' yet SFO gave them evidence  how then will they investigate EUROBOND theft?"";;;;""673390913260036096"";https://twitter.com/kabetes/status/673390913260036096       "
";2015-12-06 08:33;24;11;""Now that Uhuru is back  we need to know where our sh140b Eurobond is. It doesn't make sense to keep on borrowing money so that it is stolen"";;;;""673374573941886976"";https://twitter.com/kabetes/status/673374573941886976       "
";2015-12-06 00:29;26;21;""""If you are right and you know it  speak your mind. Even if you are a minority of one  the truth is still the truth."" Mahatma Gandhi."";;;;""673252992800464896"";https://twitter.com/kabetes/status/673252992800464896      "
";2015-12-06 00:26;21;15;""""Never apologise for being correct  or for being years ahead of your time."" Mahatma Gandhi."";;;;""673252245723549696"";https://twitter.com/kabetes/status/673252245723549696       "
";2015-12-06 00:25;18;13;""""Many people  especially  ignorant people  want to punish you for speaking the truth  for being correct  for being you."" Mahatma Gandhi."";;;;""673251857997930496"";https://twitter.com/kabetes/status/673251857997930496   "
";2015-12-06 00:20;47;17;""QNB Qatar is the nexus of your missing Sh140b Eurobond. Part of it was wired to Mauritius. Remember my tweets on it! pic.twitter.com/WP2mcBwRlN"";;;;""673250607143194624"";https://twitter.com/kabetes/status/673250607143194624        "
";2015-12-05 23:59;43;22;""The following people should resign to pave way for forensic audit on the missing sh140b Eurobond: Mr. Rotich  Mr.Thugge  Ms Agnes Odhiambo."";;;;""673245231492542465"";https://twitter.com/kabetes/status/673245231492542465      "
";2015-12-05 23:52;6;4;""Is it possible @WMutunga @makaumutua @ahmednasirlaw to invoke ICC Rule 68 on recanted evidence & use Hansard evidence of Budget Controller?"";;@WMutunga @makaumutua @ahmednasirlaw;;""673243655633784832"";https://twitter.com/kabetes/status/673243655633784832        "
";2015-12-05 23:48;5;6;""Since ICC Rules on Evidence are part of our laws  we can invoke Rule 68 of ICC on Evidence and adopt Agnes Odhiambo's recanted evidence."";;;;""673242457593815042"";https://twitter.com/kabetes/status/673242457593815042       "
";2015-12-05 23:34;26;12;""Why did Agnes Odhiambo change her statement just a day after refuting authorizing EUROBOND payments? She MUST go!! pic.twitter.com/SEBiaJBPj6"";;;;""673239075877470208"";https://twitter.com/kabetes/status/673239075877470208        "
";2015-12-05 23:30;22;11;""Controller of Budget  Agnes Odhiambo  should be prosecuted for perjury. She lied to Parl on Hansard on 22/10/2015. pic.twitter.com/Gs1ng4gCBC"";;;;""673238020267593729"";https://twitter.com/kabetes/status/673238020267593729      "
";2015-12-05 22:30;48;19;""How do you @UKenyatta spent sh15 billion on 43 foreign trips in 2.5 years of your presidency? What a waste of poor Kenyans taxes? So painful"";;@UKenyatta;;""673223055443906563"";https://twitter.com/kabetes/status/673223055443906563        "
