0
";2017-10-26 22:25;1;5;""stay woke fam... on saturday mtaona 50% + 1 ikitokea out of thin air... #ElectionBoycottKE #ElectionsBoycottKE @EphraimMcRuzzy https:// twitter.com/BATOTOBAMUNGU1 /status/923626546933493760 …"";;@EphraimMcRuzzy;#ElectionBoycottKE #ElectionsBoycottKE;""923631768988803072"";https://twitter.com/CalvinBaraka/status/923631768988803072        "
";2017-10-26 22:25;10;8;""a president of 3.5 m people and a reformer of 14 m people. #ElectionsBoycottKE"";;;#ElectionsBoycottKE;""923631743596363776"";https://twitter.com/VinTheCoolKid/status/923631743596363776        "
";2017-10-26 22:25;1;3;""With such rigorous campaigns  Still Ekuru Aukot can't beat Mwalimu Dida #ElectionsBoycottKE .Nani btw ameona Murkomen?"";;;#ElectionsBoycottKE;""923631738743427073"";https://twitter.com/J_Nyabuto/status/923631738743427073       "
";2017-10-26 22:25;618;743;""Of the 34A Forms below  total reg’d voters are 1 854 & votes cast are 332; 17% turn-out. Where then does IEBC get 48%? #ElectionsBoycottKE pic.twitter.com/Ram3qlq8Xp"";;;#ElectionsBoycottKE;""923631724126527488"";https://twitter.com/DonaldBKipkorir/status/923631724126527488      "
";2017-10-26 22:25;2;2;""Its Sad that SDAs will have to gamble between church and votes. The four counties have the largest number #ElectionsBoycottKE #MaragaHelp pic.twitter.com/jUatAFnbiE"";;;#ElectionsBoycottKE #MaragaHelp;""923631715116916736"";https://twitter.com/hair_innovate/status/923631715116916736        "
";2017-10-26 22:25;0;2;""U're happy because u've forced shit on Us!! #ElectionsBoycottKE Murkomen.Anyway It's just the beginning.""He who laughs last laughs the best"""";;;#ElectionsBoycottKE;""923631680463745024"";https://twitter.com/san_KayZi/status/923631680463745024       "
";2017-10-26 22:25;0;0;""on 8/8 a time like this the portal had been impregnated with over 3million votes. Today's turnout must be below 20% #electionsboycottke pic.twitter.com/42x41MtSEV"";;;#electionsboycottke;""923631668790988800"";https://twitter.com/KE_Revolution/status/923631668790988800        "
";2017-10-26 22:25;0;0;""Tafadhali acheni baba aitwe baba..imgn hvng no competitor mtu inabidi ajiibie bt bdo mahesabu hayaingiani#ElectionsBoycottKE"";;;#ElectionsBoycottKE;""923631651783102464"";https://twitter.com/HRasini/status/923631651783102464        "
";2017-10-26 22:25;1;4;""@EAukot was all over this streets like he had numbers Ninja has 94 even with a computer moderating things @Bomas #ElectionsBoycottKE"";;@EAukot @Bomas;#ElectionsBoycottKE;""923631642652168194"";https://twitter.com/collyluiz/status/923631642652168194       "
";2017-10-26 22:25;0;3;""The only thing that is 48 percent @IEBCKenya is the percentage level of someone's drink pugas #ElectionsBoycottKE"";;@IEBCKenya;#ElectionsBoycottKE;""923631581088149506"";https://twitter.com/WuodImelda/status/923631581088149506        "
";2017-10-26 22:24;1;3;""Ati leo ni birthday ya Uhuru M. Kenyatta he's only got #ElectionsBoycottKE as Murkomen got blows at Panafric"";;;#ElectionsBoycottKE;""923631552445190144"";https://twitter.com/Cecil_Acecsoh/status/923631552445190144        "
";2017-10-26 22:24;31;48;""100%-48%=52% Uhuru 45% Others 3% Raila 52% #ElectionsBoycottKE"";;;#ElectionsBoycottKE;""923631536661987329"";https://twitter.com/OmbatiJnr/status/923631536661987329        "
";2017-10-26 22:24;0;0;""And then there’s people like this spewing hate and saying he’s an Askari. #ElectionsBoycottKE #KenyaVotes2017 #KOT @RobertAlai @C_NyaKundiH pic.twitter.com/VsehVK8IDZ"";;@RobertAlai @C_NyaKundiH;#ElectionsBoycottKE #KenyaVotes2017 #KOT;""923631522367893509"";https://twitter.com/Barbsimiyu/status/923631522367893509        "
";2017-10-26 22:24;2;1;""#ElectionsBoycottKE I c Balala interviewd & I see ""A Man Slay Queen"" Members of The Slay Queen Business Movement like Sarai will understand."";;;#ElectionsBoycottKE;""923631460317265921"";https://twitter.com/KowaTheGreat/status/923631460317265921        "
";2017-10-26 22:24;1;7;""#ElectionsBoycottKE no media house is even addressing the issue of alleged voting by kids  mediocre media in Kenya"";;;#ElectionsBoycottKE;""923631433519857666"";https://twitter.com/Emmakinyi/status/923631433519857666       "
";2017-10-26 22:24;0;5;""This chebukati. It doesn't matter how hard you try to make us believe your lies. Commander ni mmoja pekee- RAO. #NRM #ElectionsBoycottKE"";;;#NRM #ElectionsBoycottKE;""923631425387147264"";https://twitter.com/Lordofunderdogs/status/923631425387147264        "
