0
";2018-05-24 05:03;0;0;""Firework by Katy Perry? lol"";;;;""999470992333398016"";https://twitter.com/ChaseWyant/status/999470992333398016        "
";2018-05-24 05:03;0;5;""Chase was all smiles during his recent #pet #sitting visits! What a handsome boy! #njdogs #southjerseydogs #petsitterlife #chasemutley #goodboy #fromdusktilldog pic.twitter.com/enkcVi17CX"";;;#pet #sitting #njdogs #southjerseydogs #petsitterlife #chasemutley #goodboy #fromdusktilldog;""999470980589334528"";https://twitter.com/FromDuskTillDog/status/999470980589334528        "
";2018-05-24 05:03;0;0;"""";;;;""999470958980358144"";https://twitter.com/MacSleepy/status/999470958980358144        "
";2018-05-24 05:03;0;0;""Gurl  It’s 2018 make pills I can chase with alcohol https:// twitter.com/kingtroy__/sta tus/999470379805667328 …"";;;;""999470949761277954"";https://twitter.com/Toolie__xo/status/999470949761277954       "
";2018-05-24 05:03;0;1;""Yeah  and also beating my dad up and my dad only. I think that was a way to cope with it...very unhealthy way  I know. But my dad coped with that with his sense of humor. I also think she was prepping him for war too  in her own way  since he served in Vietnam War."";;;;""999470939552104448"";https://twitter.com/MissDarkFaerie/status/999470939552104448    "
";2018-05-24 05:03;0;0;""Who will be the Braves 26th man for Monday? Max  Kolby  Anabel?"";;;;""999470932174532608"";https://twitter.com/ATLck23/status/999470932174532608      "
";2018-05-24 05:03;0;0;""Pretty lady pic.twitter.com/wJT10u6Rmk"";;;;""999470928655519745"";https://twitter.com/tonychase1/status/999470928655519745        "
";2018-05-24 05:03;0;0;""@FortniteGame jetpack is a game breaking mechanic"";;@FortniteGame;;""999470920245940224"";https://twitter.com/ChaseKuhl13/status/999470920245940224        "
";2018-05-24 05:03;0;3;""the way i see it there’s only one time to be cross about gettin sauced w a drink and that’s if the glass is full of gas and the chase is a bouquet of lit matches"";;;;""999470885433114624"";https://twitter.com/blkwitch/status/999470885433114624        "
";2018-05-24 05:03;1;2;""You did good. Glad you like the album chase"";;;;""999470863438303232"";https://twitter.com/JZACMusic/status/999470863438303232        "
";2018-05-24 05:03;0;0;""Ily"";;;;""999470853908828161"";https://twitter.com/amanda_fiorita/status/999470853908828161        "
";2018-05-24 05:03;0;1;""High speed chase"";;;;""999470853548134402"";https://twitter.com/_teenweeen/status/999470853548134402        "
";2018-05-24 05:03;0;1;""I'm so excited I'm not going to be able to sleep"";;;;""999470853220917251"";https://twitter.com/CSquared2318/status/999470853220917251        "
