0
";2013-04-07 20:00;0;0;""Ha ha hawa wakamba #XYZ"";;;#XYZ;""320944131046244354"";https://twitter.com/ggkimani/status/320944131046244354        "
";2013-04-01 21:05;0;0;""@makukura Ni hivi  Hawa ni wepesi kuliko pamba tutawachezea miguu yote  Waendelee kudanganyana marais vijana @EssyWasira #Makamba"";;@makukura @EssyWasira;#Makamba;""318786097423450112"";https://twitter.com/HenryKilewo/status/318786097423450112      "
";2013-03-24 00:05;0;1;""A Ken wa Maria song comes up.this guy claims hawa waKamba walitunyima kura.."";;;;""315570061047898112"";https://twitter.com/Jerrim30/status/315570061047898112        "
";2013-03-23 16:24;0;0;""Hehe ati watu wanakata kununua maembe za wakamba ? Jesus! Hawa watu ni wakabila hata mimi na anza boycot ya vitu zao"";;;;""315454054983671810"";https://twitter.com/ngomasmallz/status/315454054983671810        "
";2013-03-13 09:44;0;0;""@pbcloudsfm mbona kenya hawajaingia makamba hawa wana hadhabu gani"";;@pbcloudsfm;;""311729427874734082"";https://twitter.com/KhalifaRajabu/status/311729427874734082        "
";2013-03-10 09:49;0;0;""Hawa mafala wanashangaa wakamba tunavyopaa...Tuko mbali na far-- Wakamba mbexe"";;;;""310643556316479489"";https://twitter.com/Ma_gode/status/310643556316479489        "
";2013-03-06 13:04;0;0;""..hata heri tungeuza hawa wakamba siku ya slave trade ..... hawa nge tuuza hivyo na venye tumewasaidia siku za njaa..."";;;;""309243029028487168"";https://twitter.com/kamau_robert/status/309243029028487168        "
";2013-02-13 00:02;0;0;""LOL!! RT @kayyobra : "" hawa ni waKamba solo @Tsharz : I don't understand why guys get turned on by a girl wearing a wet t-shirt."""";;@kayyobra @Tsharz;;""301436170963922944"";https://twitter.com/_C_hacha/status/301436170963922944        "
";2013-02-13 00:02;0;0;"""" hawa ni waKamba solo @Tsharz : I don't understand why guys get turned on by a girl wearing a wet t-shirt."""";;@Tsharz;;""301436026595991552"";https://twitter.com/KayYobra/status/301436026595991552        "
";2013-02-10 19:14;0;0;""niliambiwa eti wakamba ni millioni moja kwani hawa ni watu ama kuku SKM aka wiperman!"";;;;""300638985104011264"";https://twitter.com/kipcheploen/status/300638985104011264       "
";2013-02-05 22:11;0;0;""na hawa wakamba wanadance kwa TV wana rikni aje..SMH."";;;;""298871404030484480"";https://twitter.com/_Marl0n/status/298871404030484480        "
";2013-01-26 12:49;0;0;""Aki hawa wakamba yaani! I thot hyundai was a car model lakini they are telling me its what happens when you take poison! Hyundai!!!! Haha!"";;;;""295106182148927488"";https://twitter.com/iammayabicheney/status/295106182148927488        "
";2013-01-26 12:35;1;0;""Aki hawa wakamba yaani! I thot hyundai was a car model lakini they are telling me its what happens when you take poison! Hyundai!!!!Haha!"";;;;""295102709751742464"";https://twitter.com/djcliffmaleek/status/295102709751742464        "
";2013-01-10 14:28;0;0;""Hawa Wakamba Na Number Nane8?? hiyo kali... http:// fb.me/1urE7AnNM"";;;;""289332999340838913"";https://twitter.com/Larry_Lagat/status/289332999340838913        "
";2012-12-26 19:14;0;0;""Hawa ndio wabunge waliotikisa 2012: Zitto  Filikunjombe  Mnyika  Machali  Mbowe  Makamba   Mwakyembe  Lissu  Mdee"
";2012-12-24 17:57;0;0;""@evantrewa hawa wakamba wanamchezo ati Njoerge wololo"";;@evantrewa;;""283224985613500416"";https://twitter.com/evantrewa/status/283224985613500416        "
";2012-12-23 16:42;1;0;"""" @Noninimusic : Hawa Wakamba Politicians Wana Abuse ngoma yako jo! Watoe Kakitu... @MbuviMbuvi "" shame hehe"";;@Noninimusic @MbuviMbuvi;;""282843675782959104"";https://twitter.com/Mwanzakev1n/status/282843675782959104        "
";2012-12-23 16:32;1;0;""LOL "" @zollz : Haha! Kweli! RT @Noninimusic Hawa Wakamba Politicians Wana Abuse ngoma yako jo! Watoe Kakitu... @MbuviMbuvi """";;@zollz @Noninimusic @MbuviMbuvi;;""282841140011614208"";https://twitter.com/Stan_Subru/status/282841140011614208        "
";2012-12-23 16:31;1;0;""Haha! Kweli! RT @Noninimusic Hawa Wakamba Politicians Wana Abuse ngoma yako jo! Watoe Kakitu... @MbuviMbuvi"";;@Noninimusic @MbuviMbuvi;;""282840935610580994"";https://twitter.com/zollz/status/282840935610580994        "
";2012-12-23 16:24;1;0;""haha "" @Noninimusic : Hawa Wakamba Politicians Wana Abuse ngoma yako jo! Watoe Kakitu... @MbuviMbuvi """";;@Noninimusic @MbuviMbuvi;;""282839011972763648"";https://twitter.com/ReeckyMungai/status/282839011972763648        "
";2012-12-23 16:23;1;0;""RT @Noninimusic : Hawa Wakamba Politicians Wana Abuse ngoma yako jo! Watoe Kakitu... @MbuviMbuvi"";;@Noninimusic @MbuviMbuvi;;""282838888538591232"";https://twitter.com/vivivyna/status/282838888538591232        "
";2012-12-23 16:22;6;0;""Hawa Wakamba Politicians Wana Abuse ngoma yako jo! Watoe Kakitu... @MbuviMbuvi"";;@MbuviMbuvi;;""282838543770976257"";https://twitter.com/Noninimusic/status/282838543770976257        "
";2012-12-14 10:10;0;0;""@phillmalago @allano_inted @mwakeish tukiwa kwa ma beach house  ma evening party  hawa wakamba wawili hawatakua? Sad! Where is Johnah?"";;@phillmalago @allano_inted @mwakeish;;""279483568848257024"";https://twitter.com/Mcmark_B/status/279483568848257024      "
";2012-12-12 16:45;0;0;""Me iko kwa chothe.  hawa wakamba manze wako juuest ama wako..."";;;;""278858173119619074"";https://twitter.com/Buathadeejay/status/278858173119619074       "
";2012-12-10 23:19;0;0;""hawa wakamba wawili wanatuentertain kuliko La'balaa na Agano jo @djstaz"";;@djstaz;;""278232509270069248"";https://twitter.com/FabreGatz/status/278232509270069248        "
";2012-12-04 14:11;0;0;""Hawa wakamba ... Undecided MoFos much.. Sio tribalism.. I meant Kalonzo n Ngilu."";;;;""275920290666643456"";https://twitter.com/Alex1Rango/status/275920290666643456        "
";2012-11-23 13:37;0;0;""Na hawa wakamba wanaplant maize na nini? Hii drought yote na mtu anauza mahindi choma!"";;;;""271925419815604224"";https://twitter.com/Hareyke/status/271925419815604224        "
";2012-11-22 18:46;1;0;""Nataka kukalipise hawa wakamba wapya @rmwendwa @Kamakil @iAlen @corriemwende @akenyangirl @carolinespencer"";;@rmwendwa @Kamakil @iAlen @corriemwende @akenyangirl @carolinespencer;;""271640888080494592"";https://twitter.com/blongwe/status/271640888080494592        "
";2012-11-16 12:54;0;0;""Haha ""@JoyKreizy: Oh gaaaad! Wakamba ndio hawa .---» RT"" @Zed_shantall : LOOOOOOOOOOL! Aki I Love a lot..."""""";;@JoyKreizy @Zed_shantall;;""269377911105155072"";https://twitter.com/gitchbowy/status/269377911105155072        "
";2012-11-16 12:52;2;0;""Smh.RT @JoyKreizy Oh gaaaad! Wakamba ndio hawa .---» RT"" @Zed_shantall : LOOOOOOOOOOL! Aki I Love a lot..."""";;@JoyKreizy @Zed_shantall;;""269377451623321600"";https://twitter.com/_JMOxQ/status/269377451623321600        "
";2012-11-16 12:51;0;0;""Oh gaaaad! Wakamba ndio hawa .---» RT"" @Zed_shantall : LOOOOOOOOOOL! Aki I Love a lot..."""";;@Zed_shantall;;""269377148664553472"";https://twitter.com/JoDuzzit/status/269377148664553472        "
";2012-11-12 10:16;0;0;""@JamiiForums : Hawa ndio washindi kuingia NEC ya CCM kwa uchaguzi wa Nov 11  2012. Membe  Makamba ndani - http:// ow.ly/fcGjf #EAFutureDay"";;@JamiiForums;#EAFutureDay;""267888569354444800"";https://twitter.com/shurufu/status/267888569354444800      "
";2012-11-12 10:02;0;1;""RT @JamiiForums : Hawa ndio washindi kuingia NEC ya CCM kwa uchaguzi wa Nov 11  2012 | Membe  Makamba ndani - http:// ow.ly/fcGjf"";;@JamiiForums;;""267885142742286337"";https://twitter.com/Lameckditto/status/267885142742286337      "
";2012-11-12 09:59;0;0;""RT @JamiiForums : Hawa ndio washindi kuingia NEC ya CCM kwa uchaguzi wa Nov 11  2012 | Membe  Makamba ndani - http:// ow.ly/fcGjf"";;@JamiiForums;;""267884273636356096"";https://twitter.com/Chezeni/status/267884273636356096      "
