0
";2015-01-03 11:26;0;0;""Seems umepata kajamo @NyagaDavid : vinnie_tytaz hao ni kama wakikuyu ugly  rare"";;@NyagaDavid;;""551293409894612992"";https://twitter.com/vinnie_tytaz/status/551293409894612992       "
";2015-01-03 11:22;0;0;""@vinnie_tytaz hao ni kama wakikuyu ugly  rare"";;@vinnie_tytaz;;""551292473218060288"";https://twitter.com/NyagaDavid/status/551292473218060288       "
";2014-12-28 22:03;0;0;""Wakikuyu na Waru utaskia Dame anapaka Kwa Nyap ndo ikuwe rough juu hao huwa na nyap Majimaji....."";;;;""549279407953960960"";https://twitter.com/iamWaiyn_/status/549279407953960960        "
";2014-12-23 11:23;1;0;""Wakikuyu hao @Nuwaha17 : If your Village has Network and Electricity  that's a City...Trust me on this.."";;@Nuwaha17;;""547306445067526144"";https://twitter.com/Mystic_False/status/547306445067526144       "
";2014-12-18 18:13;0;0;""SMH RT @tenderkenya: wakikuyu ni wezi na hao ndio Mps wao wanasapot hiyo security bill..badala wakuwe wapole waendele kurob. #stolen"";;@tenderkenya;#stolen;""545597747840438272"";https://twitter.com/pnjugush/status/545597747840438272        "
";2014-12-02 11:11;0;0;""haha..pia hao ""@wayneMgallis: I thought chakula ni ya waluhya..RT @vveravee_ : wakikuyu na vituko..smh ""@wayneMgallis: TF!!!! RT @angelacher """";;@wayneMgallis @vveravee_ @wayneMgallis @angelacher;;""539693273959653376"";https://twitter.com/vveravee_/status/539693273959653376        "
";2014-11-12 19:40;0;0;""@K24Tv Tukio la Muranga ni la kushangaza! Namwombea kasisi wangu @Kanyari aspatwe na hao wakikuyu wauaji"";;@K24Tv @Kanyari;;""532573578718642176"";https://twitter.com/AlijaKovic/status/532573578718642176        "
";2014-10-17 19:45;0;0;"""" @iGitz_ : Wakikuyu na vile wanapenda pesa mimi hushang'aa niaje hawauzi watoto wao.""weeeee hao ndio twataftia"";;@iGitz_;;""523152883802726400"";https://twitter.com/BabG80/status/523152883802726400        "
";2014-10-11 21:42;0;0;""Aki hawa wakikuyu no tribalism intended mara hao ni machichi sijui transgender aii wacha tuhame kenya"";;;;""521007977600651264"";https://twitter.com/obrien_cruz/status/521007977600651264        "
";2014-08-30 10:36;0;0;""“ @iGitz_ : Mat za mtwapa. Damn!!!! Free Wifiiiiii”wachana na hao wakikuyu"";;@iGitz_;;""505620055514972160"";https://twitter.com/njorojymz/status/505620055514972160        "
";2014-07-14 00:05;0;0;""kubargqin?"" @FrankMaxNnko :Utasikia wakikuyu wakianza kubargqin time  Hao wasee walifaa kupewa 15 minutes tu.LOL!!!"";;@FrankMaxNnko;;""488429026122690563"";https://twitter.com/silvaharon/status/488429026122690563       "
";2014-07-14 00:03;1;0;""Utasikia wakikuyu wakianza kubargqin time  Hao wasee walifaa kupewa 15 minutes tu.LOL!!!"";;;;""488428481177726976"";https://twitter.com/FrankMaxNnko/status/488428481177726976       "
";2014-07-11 23:38;0;0;""hahaha @Wajc @MwalimChurchill @TheSmartJoker Hao wangekua wakikuyu wangekua washaadvertise wanauza shamba #thetrend"";;@Wajc @MwalimChurchill @TheSmartJoker;#thetrend;""487697497088081920"";https://twitter.com/waithirakunene/status/487697497088081920        "
";2014-07-11 23:27;1;0;""Really?? @gmarshar @MwalimChurchill Hao wangekua wakikuyu wangekua washaadvertise wanauza shamba #thetrend"";;@gmarshar @MwalimChurchill;#thetrend;""487694780961677312"";https://twitter.com/waithirakunene/status/487694780961677312        "
";2014-07-11 23:26;1;0;""LOL RT @gmarshar : Hao wangekua wakikuyu wangekua washaadvertise wanauza shamba #theTrend"";;@gmarshar;#theTrend;""487694558227357696"";https://twitter.com/Wangosh254/status/487694558227357696        "
";2014-06-26 21:12;0;0;""This diehards in this #KBC #WorlCup2014 advert are Luhyas I guess  hao admirers ni Wakikuyu n uyo mclueless ni mkamba!hope hii is hatespeach"";;;#KBC #WorlCup2014;""482224877571964928"";https://twitter.com/bryson_luiz04/status/482224877571964928       "
";2014-06-24 15:26;1;1;""@djmapesa254 Jomo Kenyatta ndo alinyanganya hao Wakikuyu mashamba akawapeleka Coast na Rift Valley"";;@djmapesa254;;""481413137405472769"";https://twitter.com/Wysie254/status/481413137405472769        "
";2014-06-18 11:05;0;0;""Ndio hao Wakikuyu wamerudi #Mpeketoni #MpeketoniAttack #KenyaUnderSiege @masaku_ @xtiandela pic.twitter.com/mqU6fTX31J"";;@masaku_ @xtiandela;#Mpeketoni #MpeketoniAttack #KenyaUnderSiege;""479172942971297792"";https://twitter.com/Githuqu/status/479172942971297792        "
";2014-05-31 21:35;0;0;""pickpocketr RT @SirOmwega : Na Wewe Pia obax47: Half ya hao vijana walkuwa Uhuru park ni Hawkers Wakikuyu walikuwa hustle huko."";;@SirOmwega;;""472808492676694016"";https://twitter.com/obax47/status/472808492676694016        "
";2014-05-31 21:33;0;0;""Hakuna wivu T @Linahklein: hehe.wacha wivu.RT obax47: Half ya hao vijana walkuwa Uhuru park ni Hawkers Wakikuyu walikuwa hustle huko."";;@Linahklein;;""472807981823057920"";https://twitter.com/obax47/status/472807981823057920        "
";2014-05-31 21:29;0;0;""Na Wewe Pia @obax47 : Half ya hao vijana walkuwa Uhuru park ni Hawkers Wakikuyu walikuwa hustle huko."";;@obax47;;""472807088306290690"";https://twitter.com/SirOmwega/status/472807088306290690        "
";2014-05-31 21:27;1;0;""hehe.wacha wivu.RT @obax47 : Half ya hao vijana walkuwa Uhuru park ni Hawkers Wakikuyu walikuwa hustle huko."";;@obax47;;""472806645287124992"";https://twitter.com/Linah_klein/status/472806645287124992        "
";2014-05-31 21:26;0;0;""Half ya hao vijana walkuwa Uhuru park ni Hawkers Wakikuyu walikuwa hustle huko."";;;;""472806365002747904"";https://twitter.com/obax47/status/472806365002747904        "
";2014-05-31 18:28;0;0;""But hao mapoko wa Kisumu ni wakikuyu . Walijua wasee watakua Uhuru Park."";;;;""472761620931047426"";https://twitter.com/Itotias/status/472761620931047426        "
";2014-05-31 12:32;0;0;""Sasa wameapointiwa Wakikuyu hao wote kwa Cabinet mnathani analeta unga kwetu nyumbani na pesa niende rave na mi na wale wakikuyu wengine?"";;;;""472671835969323008"";https://twitter.com/KingkennyN/status/472671835969323008        "
