0
";2017-12-15 23:35;0;0;""Stupid law. Counterproductive. If other counties follow suit  kikuyus can't fit in central"";;;;""941768682904137728"";https://twitter.com/IsamanMakone/status/941768682904137728       "
";2017-12-15 23:23;0;0;""The Kikuyus must be scared now thegovernor who also want to circumcise Raila he died the most painful death now you will not see a kikuyu abusing baba instead they are begging him to assist them to loot the taxes that have now become a source of wealth the waigurus &co to display"";;;;""941765692835196928"";https://twitter.com/Dresco19/status/941765692835196928        "
";2017-12-15 22:57;2;32;""That's not true. Not all kikuyus voted to this regime. I have a lecture called Issac mwangi who have been against the government for long now. You can confirm that on Facebook"";;;;""941759031181373440"";https://twitter.com/VDJGEE254/status/941759031181373440        "
";2017-12-15 22:55;2;0;""I think Kenyans are generally tired of Kikuyus being in power. Can people learn to think outside the box?"";;;;""941758705519026176"";https://twitter.com/potentash/status/941758705519026176        "
";2017-12-15 22:31;0;0;""@RobertAlai you kinda love this tribal division. Why keep tweeting about loud and Kikuyus"";;@RobertAlai;;""941752699292471297"";https://twitter.com/ngindahiram/status/941752699292471297        "
";2017-12-15 22:17;0;0;""Kikuyus in other counties: Time to talk divorce. Cry beloved. https:// twitter.com/alaminkimathi/ status/941722937530478592 …"";;;;""941749028282253312"";https://twitter.com/OnyangoRachael/status/941749028282253312        "
";2017-12-15 20:37;0;0;""Its only kikuyus that are tribalistic in Kenya the rest only react to there selfish interests"";;;;""941723782401503232"";https://twitter.com/Quaresma033/status/941723782401503232        "
";2017-12-15 20:26;0;0;""So Kikuyus from kiambu virtually secedes them claims lamu kilifi and mombasa counties? Secession means u stick to your territory only requiring visa to access other counties! Sense of entitlement"";;;;""941721202816557056"";https://twitter.com/jmwasela/status/941721202816557056       "
";2017-12-15 20:24;0;0;""This is a misrepresentation of facts. Locals and Kikuyus are different words (both in meaning and spelling)"";;;;""941720737274003456"";https://twitter.com/gemah_joseph/status/941720737274003456        "
";2017-12-15 20:18;0;16;""Mombasa county. Most of Top positions in KPA are held by Kikuyus"";;;;""941719025867984896"";https://twitter.com/countessdooku/status/941719025867984896        "
";2017-12-15 20:16;0;6;""Many Kikuyus working at KPA"";;;;""941718713685958656"";https://twitter.com/countessdooku/status/941718713685958656        "
";2017-12-15 20:12;2;32;""It's interesting that a Rwandan president knows Prof. Juma but not Uhuru. Why? Juma is Luhya and Uhuru only knows Kikuyus"";;;;""941717538802565120"";https://twitter.com/SolomonSudi/status/941717538802565120        "
