0
";2017-01-05 16:23;1;0;""@HonAdenDuale asked Al Shabbab 2attack Machakos not Eastleigh now he asks youth 2attack them why hate Kambas !!! @WiperMovement"";;@HonAdenDuale @WiperMovement;;""816998518271381504"";https://twitter.com/RalphSungu/status/816998518271381504      "
";2017-01-05 15:29;0;0;""#ArrestDuale This jubilee full of double speak Hate speech against kamba by duale is criminal"";;;#ArrestDuale;""816984912653860865"";https://twitter.com/isaacmathz/status/816984912653860865        "
";2017-01-05 15:27;9;2;""He once said Alshabaab should go and bomb pple in Machakos. He must hate Kambas"";;;;""816984537150488576"";https://twitter.com/alfredmsk/status/816984537150488576        "
";2017-01-05 15:12;2;1;""#ArrestDuale this words about a community is hate . Kamba are Kenyans and can live anywhere in Kenya without fear of a stuid man."";;;#ArrestDuale;""816980713228615680"";https://twitter.com/Mauta_Jr/status/816980713228615680        "
";2017-01-05 15:02;11;12;""Sad that a hate monger like Duale can declare war on peace loving Garissa kamba residents and stil get off scot-free. IMPUNITY #ArrestDuale"";;;#ArrestDuale;""816978216028094464"";https://twitter.com/alphonse_kyallo/status/816978216028094464        "
";2017-01-05 14:58;2;1;""@WiperMovement The ethnic vitriol by Duale against the Kambas coming at such time is sad.We cannot no longer hide our hate for each other"";;@WiperMovement;;""816977218685505536"";https://twitter.com/gecheo/status/816977218685505536        "
";2017-01-05 14:42;1;0;""The ethnic vitriol by Duale against the Kambas coming at such time is sad.We cannot no longer hide our hate for each other. #ArrestDuale"";;;#ArrestDuale;""816973135576698880"";https://twitter.com/cliffochomo/status/816973135576698880        "
";2017-01-05 14:30;18;12;""#ArrestDuale The ethnic vitriol by Duale against the Kambas coming at such time is sad.We cannot no longer hide our hate for each other."";;;#ArrestDuale;""816970238944276480"";https://twitter.com/MulaaEM/status/816970238944276480        "
";2017-01-05 13:55;0;2;""I live in Garissa & Love peace.I will protect my kamba brothers.Lets not allow hate mongers to Use our kenyan Youths. #ArrestDuale"";;;#ArrestDuale;""816961225267494912"";https://twitter.com/Issa_Hassan__/status/816961225267494912        "
";2017-01-05 13:33;0;0;""arrest duale for spreading hate and instigating ethic cleansing  #kambas are our neighbours"";;;#kambas;""816955733287825409"";https://twitter.com/blogger_3/status/816955733287825409       "
";2017-01-05 12:43;0;0;""To our Kamba brothers  these are but a few clueless youth  we will not allow any hate against you as Gsa residents #ArrestDuale"";;;#ArrestDuale;""816943214183804928"";https://twitter.com/Januz_obadiah/status/816943214183804928      "
";2017-01-05 12:18;1;0;""In fact the huge Kamba population in Garissa should register with Zeal and vote him out come August. Don't fear his hate #ArrestDuale"";;;#ArrestDuale;""816936991145291777"";https://twitter.com/mubarakmagan/status/816936991145291777        "
