0
";2017-11-18 11:07;0;0;""Mungiki are afraid of Luos . They think they can eliminate them all with pangas. Luos lives matter."";;;;""931795916083859456"";https://twitter.com/jedonjoma/status/931795916083859456        "
";2017-11-18 10:46;4;3;""Are this luos ? @RailaOdinga has supporters all over the country pic.twitter.com/tVsY4B3tYp"";;@RailaOdinga;;""931790720112971778"";https://twitter.com/SamatarGuleid/status/931790720112971778        "
";2017-11-18 10:27;0;0;""Mr sir all you need to know is that you only came with death n lies your just a leader luos so I wonder who you call kenyans its only your tribe welcomed u back  I just wonder are you not aware of how respectable you would be by your grandchildren wish you wld mind your follow"";;;;""931785918444433409"";https://twitter.com/Dennisheritage/status/931785918444433409       "
";2017-11-18 10:20;2;0;""The Luos I've interacted with all day that Kenya should be allowed to butcher themselves ndio waheshimiame not sure many are ready for such a road"";;;;""931784087160975361"";https://twitter.com/gweth_/status/931784087160975361        "
";2017-11-18 09:38;0;1;""They are not Luos yes. But Jubilee want to drive a narrative that all the protesters are Luos"";;;;""931773589325537281"";https://twitter.com/OumaOuma15/status/931773589325537281        "
";2017-11-18 08:04;0;1;""All these people are Luos   yes? pic.twitter.com/QEmDuCJhLi"";;;;""931749867571109888"";https://twitter.com/AumaGeorgine/status/931749867571109888       "
";2017-11-18 08:02;2;7;""Luos and most NASA supporters are suffering @orengo_james Gather all these victims and help them sue Jubilee. @SenMutula @Railajunior @JunetMohamed @florence_mutua https:// twitter.com/BBCAfrica/stat us/925407062724698117 …"";;@orengo_james @SenMutula @Railajunior @JunetMohamed @florence_mutua;;""931749307354624002"";https://twitter.com/JustBeaTee/status/931749307354624002        "
";2017-11-18 05:36;0;0;""You think only luos are tired?? We are tired all of us man!"";;;;""931712653499813889"";https://twitter.com/SalmahSalah/status/931712653499813889        "
";2017-11-18 00:33;0;0;""Baba with all due respect resist   stop being coward Luos are being profiled nikech in i said resist! !!!! https:// twitter.com/RailaOdinga/st atus/931573715384532993 …"";;;;""931636375270711298"";https://twitter.com/afuoko/status/931636375270711298       "
";2017-11-17 22:07;0;3;""Not all kikuyu hate Luo.. infact Luos are one of the most likeable pple to have Around.and I believe this only comes during political season"";;;;""931599654625710083"";https://twitter.com/Anthony17mwangi/status/931599654625710083        "
";2017-11-17 22:01;2;4;""Anyone with a normal brain can easily draw the obvious conclusions based on today's events  there's no way all those people were luos . Kenyans are tired #railareturns"";;;#railareturns;""931598173864415234"";https://twitter.com/cganalynne/status/931598173864415234       "
";2017-11-17 20:37;2;2;""#RailaReturns Most Kikuyus  a few Kalenjins and a few Somalis think that this thing is about one man raila and his ardent Luos . Wrong. It is only that Luos are more extroverted and more expressive. Otherwise all other Kenyans are solidly behind and cheer RAO on."";;;#RailaReturns;""931576942029103106"";https://twitter.com/Kalabata1/status/931576942029103106       "
