0
";2017-11-13 20:30;0;0;""Your argument is rigging if Kikuyus ...so stick to it. Raila is not a president only former pm so stop being delusional"";;;;""930125629944610816"";https://twitter.com/muthiora_gitau/status/930125629944610816        "
";2017-11-13 20:28;17;13;""We have lots of sensible kikuyus in NASA who detest the tribal leadership of uhuruto just like we have lots of kalenjin in this Cannan journey.Paul Mwangi the kikuyu lawyer representing Raila and David Ndii are kikuyus but they prescribe to Raila's ideology.Why?"";;;;""930125268550864896"";https://twitter.com/AtitwaGmail/status/930125268550864896        "
";2017-11-13 20:28;1;0;""Secession bill! You're free to toss the presidency between kikuyus and kales https:// twitter.com/PresidentKE/st atus/929740664216215553 …"";;;;""930125107242168320"";https://twitter.com/PinchezPeetah/status/930125107242168320        "
";2017-11-13 20:26;2;3;""KALENJINS and KIKUYUS should not discuss SECESSION BILL. They are in power and will continue being after we secede."";;;;""930124700130463750"";https://twitter.com/caspher4/status/930124700130463750        "
";2017-11-13 20:21;0;1;""Why are Kikuyus n Kalenjins bitter about Secession Bill? I thought it shld excite them as it allows thm 2 alternate the presidency at will."";;;;""930123490530906118"";https://twitter.com/muajifelloe/status/930123490530906118        "
";2017-11-13 20:21;0;0;""u r so obsessed with kikuyus"";;;;""930123462970167297"";https://twitter.com/Gatorubabe/status/930123462970167297        "
";2017-11-13 20:19;0;1;""It’s incumbent upon the Kikuyu nation to want another Bantu to succeed Uhuru  if the nation that they will remain with will not tolerate a Kalenjin. Truth be told  the Kikuyus will much rather pitch Kalonzo deputized by a Kikuyu campaign  than support Ruto Presidency. Be woke"";;;;""930122867349614594"";https://twitter.com/TrottoirRadio/status/930122867349614594     "
";2017-11-13 20:18;0;0;""Retweeted Rein ( @Asamoh_ ): Kikuyus and some kalenjins are really bitter about this secession bill by Hon.... http:// fb.me/1vX2Hh3En"";;@Asamoh_;;""930122805177233408"";https://twitter.com/IsaaCapaldi/status/930122805177233408        "
";2017-11-13 20:17;0;5;""Kikuyus and kalenjins are two bulls . Lock them under one roof and you will see what happens"";;;;""930122454558703617"";https://twitter.com/OngayaF/status/930122454558703617        "
";2017-11-13 20:16;1;2;""After the secession  the kikuyus and kales will now be stealing votes from each other."";;;;""930122085875306497"";https://twitter.com/matesobilachuki/status/930122085875306497       "
";2017-11-13 20:06;0;0;""True colour of Kikuyus no wonder . You were support their son but looking the embarrassment you are getting @WehliyeMohamed"";;@WehliyeMohamed;;""930119657721356288"";https://twitter.com/abdirizak2030/status/930119657721356288        "
";2017-11-13 20:00;3;4;""Vile Kikuyus wako sasa after Secession Bill  knowing going to ""Mombatha"" will need passport pic.twitter.com/prZKeiTVhr"";;;;""930118114418753537"";https://twitter.com/SudiJumaa/status/930118114418753537       "
";2017-11-13 19:49;0;3;""most kikuyus will support this secession bill if we go for a referendum  so that we can continue to enjoy our money without all this jealous peoples noise . wakwende!"";;;;""930115500188884992"";https://twitter.com/pati_maina/status/930115500188884992       "
";2017-11-13 19:49;0;1;""most kikuyus will support this if we go for a referendum  so that we can continue to enjoy our money without all this jealous peoples noise . wakwende!"";;;;""930115308056178688"";https://twitter.com/pati_maina/status/930115308056178688       "
";2017-11-13 19:48;0;0;""Do you defend eat with theives Orengo and Kidero? But am sure they are Kikuyus to you"";;;;""930115208978165762"";https://twitter.com/muthiora_gitau/status/930115208978165762        "
";2017-11-13 19:47;0;0;""What about kikuyus ?"";;;;""930114943940096000"";https://twitter.com/Turbulance9/status/930114943940096000        "
