0
";2017-10-26 11:55;6;24;""Hatuna shida na mtu kupiga kura. Ukishaeka iyo karatasi kwa box ingia ndani ya iyo box uende Bomas. Kisumu Rioter!! #ElectionsBoycottKE"";;;#ElectionsBoycottKE;""923473166403624961"";https://twitter.com/Kevin_teya/status/923473166403624961        "
";2017-10-26 11:55;0;0;""@AbabuNamwamba just voted.. eish #Western ni tupoka tu!! #ElectionsBoycottKE is real. I Love it  really Love it!! @CoalitionNASAKe pic.twitter.com/s5wUAQz55t"";;@AbabuNamwamba @CoalitionNASAKe;#Western #ElectionsBoycottKE;""923473154953089024"";https://twitter.com/PatrickMuteti/status/923473154953089024       "
";2017-10-26 11:55;370;470;""With over 3500 reg voters  Mumboha primary school  largest poll station Vihiga County reps in solidarity  #ElectionsBoycottKE pic.twitter.com/9Yprz3uy6y"";;;#ElectionsBoycottKE;""923473122996744193"";https://twitter.com/GovernorVihiga/status/923473122996744193     "
";2017-10-26 11:55;0;0;""Woooo this is unfortunate from a media house but naelewa its Githeri media #ElectionsBoycottKE media validation of uhuru rigging himself https:// twitter.com/KTNNews/status /923470740602736640 …"";;;#ElectionsBoycottKE;""923473116453654530"";https://twitter.com/AtelaPm/status/923473116453654530        "
";2017-10-26 11:55;0;0;""#LastDayOfDemocracy #ElectionsBoycottKE #ISupportNRM #VinduVichenjanga https:// twitter.com/KBCChannel1/st atus/923439015851851776 …"";;;#LastDayOfDemocracy #ElectionsBoycottKE #ISupportNRM #VinduVichenjanga;""923473092860661760"";https://twitter.com/kiztv7/status/923473092860661760        "
";2017-10-26 11:55;0;0;""This is how you steal from yourself #ElectionsBoycottKE pic.twitter.com/shAE2phtSP"";;;#ElectionsBoycottKE;""923473074221207552"";https://twitter.com/snav3Tan/status/923473074221207552        "
";2017-10-26 11:55;0;4;""#ElectionsBoycottKE Mbele iko sawa pic.twitter.com/dkJQxPHKuE"";;;#ElectionsBoycottKE;""923473056068141056"";https://twitter.com/Dontheblack_Ke/status/923473056068141056        "
";2017-10-26 11:53;0;0;""Are people posing in lines to give an illusion of 'voter turnout'? #ElectionsBoycottKE #KenyaPoll"";;;#ElectionsBoycottKE #KenyaPoll;""923472654165831680"";https://twitter.com/Mzalendogirl/status/923472654165831680        "
";2017-10-26 11:53;2;4;""Forced voters precisely doing well.We can only wish more but the rigging system is already set. #ElectionsBoycottKE pic.twitter.com/FR8T2xhCbs"";;;#ElectionsBoycottKE;""923472608192016385"";https://twitter.com/JohnBosco_Juma/status/923472608192016385        "
";2017-10-26 11:53;0;1;""The movie's already rolling; so much happening all over #ElectionsBoycottKE"";;;#ElectionsBoycottKE;""923472585731575809"";https://twitter.com/bonface_wambua/status/923472585731575809        "
