0
";2014-05-18 12:24;0;0;""But y will a person who has shaved his beard 1000 times like Moses ku think that only kikuyus are being affected by terrorist s?"";;;;""467958816823181312"";https://twitter.com/mosemogeni/status/467958816823181312        "
";2014-05-17 22:44;1;0;""Why is it that it is only Kikuyus who act like they are more Kenyan than others while we gave 42 tribes in Kenya? Especially Moses Kuria"";;;;""467752474468941824"";https://twitter.com/Giggs_Yule_Moja/status/467752474468941824        "
";2014-05-17 22:33;0;0;""@bmkimani . Do your homework. Kikuyus are the majority.Samburu could be fourth or sixth. @donsarigo @jamessmat @ngunjiriwambugu"";;@bmkimani @donsarigo @jamessmat @ngunjiriwambugu;;""467749703157686272"";https://twitter.com/brianwairimu/status/467749703157686272        "
";2014-05-17 21:38;0;0;""No Bombs in Kiambu  Muranga  Limuru  Nakuru..does this mean Kikuyus are terrorists 2? why are some people so shallow? #MosesKuria"";;;#MosesKuria;""467735900818898945"";https://twitter.com/KBIM3/status/467735900818898945     "
";2014-05-17 21:36;0;0;""@NdunguStiffin I don't see any bombs in central  does that mean Kikuyus are terrorists too? Nairobi and Mombasa are economic hubs."";;@NdunguStiffin;;""467735481384308736"";https://twitter.com/KBIM3/status/467735481384308736       "
";2014-05-17 11:58;0;0;""There is a popular phrase among haters  ' Kikuyus are cursed.' Did the word curse change in meaning?"";;;;""467589940964892672"";https://twitter.com/mfalmez/status/467589940964892672       "
";2014-05-17 11:14;4;1;""Folks its not that some Somalis aren't terrorist just like some Kikuyus   Luos  Luhya but not all Somalis are terrorists!!!"";;;;""467578779502530560"";https://twitter.com/KhalifAbdi/status/467578779502530560      "
";2014-05-17 05:59;0;0;""Look how KIKUYUs / KALENJINs are fighting over RUGUT’s sacking –UHURU in deep trouble. http://www. kenyan-post.com/2014/05/look-h ow-kikuyus-kalenjins-are-fighting.html …"";;;;""467499515088355328"";https://twitter.com/TheKenyanPost/status/467499515088355328        "
";2014-05-17 00:04;0;0;""@skmusyoka Which Kenyans Mr. W. Melon? Are Kikuyus part of it? Next time you comment on national issues  remember the small matter of 'name'"";;@skmusyoka;;""467410263113990144"";https://twitter.com/ngangakagombejm/status/467410263113990144       "
";2014-05-16 20:59;1;0;""Like How Stupid can someone get to claim that Grenades are against Kikuyus . So pathetic. — feeling sad"";;;;""467363728225079297"";https://twitter.com/munyakanjiru/status/467363728225079297        "
